,index,충전소명,충전소ID,충전기ID,충전기타입,주소,위도,경도,이용가능시간,기관아이디,운영기관명,운영기관 연락처,충전기상태,상태갱신일시,충전량유형,시도코드,주차료무료여부,충전소안내,이용자제한여부,이용제한사유,삭제여부,삭제사유
2247,18861,도림동쌍용플래티넘시티1단지101동,EV003167,2,2,서울특별시 영등포구 도영로7길 15,37.50930788,126.8935695,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
2248,18862,도림동쌍용플래티넘시티1단지101동,EV003167,3,2,서울특별시 영등포구 도영로7길 15,37.50930788,126.8935695,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
2249,18863,도림동쌍용플래티넘시티1단지102동,EV003168,1,2,서울특별시 영등포구 도영로7길 15,37.5096645,126.894372,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2250,18864,도림동쌍용플래티넘시티1단지102동,EV003168,2,2,서울특별시 영등포구 도영로7길 15,37.5096645,126.894372,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2251,18865,도림동쌍용플래티넘시티1단지102동,EV003168,3,2,서울특별시 영등포구 도영로7길 15,37.5096645,126.894372,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2252,18895,광진두산위브파크101동,EV003183,1,2,서울특별시 광진구 광나루로 369,37.54843806,127.0708286,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2253,18896,광진두산위브파크101동,EV003183,2,2,서울특별시 광진구 광나루로 369,37.54843806,127.0708286,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2254,18897,광진두산위브파크101동,EV003183,3,2,서울특별시 광진구 광나루로 369,37.54843806,127.0708286,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2255,18909,마곡금호어울림아파트(지상),EV003189,1,2,서울특별시 강서구 양천로47길 94,37.57458216,126.8374444,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2256,18910,마곡금호어울림아파트(지상),EV003189,2,2,서울특별시 강서구 양천로47길 94,37.57458216,126.8374444,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2257,18946,SK텔레콤 보라매사옥B3,EV003206,1,2,서울특별시 관악구 보라매로5길 1,37.49201436,126.9260517,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,3,20211100000000.0,,11,N,,N,,N,
2258,18947,SK텔레콤 보라매사옥B3,EV003206,2,2,서울특별시 관악구 보라매로5길 1,37.49201436,126.9260517,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,N,,N,,N,
2259,18948,SK텔레콤 보라매사옥B3,EV003206,3,2,서울특별시 관악구 보라매로5길 1,37.49201436,126.9260517,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,N,,N,,N,
2260,18957,SK텔레콤 보라매사옥B4,EV003209,1,2,서울특별시 관악구 보라매로5길 1,37.49201436,126.9260517,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,3,20211100000000.0,,11,N,,N,,N,
2261,18958,SK텔레콤 보라매사옥B4,EV003209,2,2,서울특별시 관악구 보라매로5길 1,37.49201436,126.9260517,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,N,,N,,N,
2262,18959,SK텔레콤 보라매사옥B4,EV003209,3,2,서울특별시 관악구 보라매로5길 1,37.49201436,126.9260517,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,3,20211100000000.0,,11,N,,N,,N,
2263,18965,SK텔레콤 보라매사옥B5,EV003211,1,2,서울특별시 관악구 보라매로5길 1,37.49201436,126.9260517,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,N,,N,,N,
2264,18966,SK텔레콤 보라매사옥B5,EV003211,2,2,서울특별시 관악구 보라매로5길 1,37.49201436,126.9260517,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,N,,N,,N,
2265,18967,SK텔레콤 보라매사옥B5,EV003211,3,2,서울특별시 관악구 보라매로5길 1,37.49201436,126.9260517,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,N,,N,,N,
2266,18979,SK텔레콤 T-타워B3,EV003214,1,2,서울특별시 중구 을지로 65,37.566483,126.985111,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,N,,N,,N,
2267,18980,SK텔레콤 T-타워B3,EV003214,2,2,서울특별시 중구 을지로 65,37.566483,126.985111,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,3,20211100000000.0,,11,N,,N,,N,
2268,18981,SK텔레콤 T-타워B3,EV003214,3,2,서울특별시 중구 을지로 65,37.566483,126.985111,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,3,20211100000000.0,,11,N,,N,,N,
2269,18982,SK텔레콤 T-타워B3,EV003214,4,2,서울특별시 중구 을지로 65,37.566483,126.985111,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,3,20211100000000.0,,11,N,,N,,N,
2270,18983,SK텔레콤 T-타워B4,EV003215,1,2,서울특별시 중구 을지로 65,37.566483,126.985111,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,3,20211100000000.0,,11,N,,N,,N,
2271,18984,SK텔레콤 T-타워B4,EV003215,2,2,서울특별시 중구 을지로 65,37.566483,126.985111,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,3,20211100000000.0,,11,N,,N,,N,
2272,18985,SK텔레콤 T-타워B4,EV003215,3,2,서울특별시 중구 을지로 65,37.566483,126.985111,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,3,20211100000000.0,,11,N,,N,,N,
2273,18986,SK텔레콤 T-타워B4,EV003215,4,2,서울특별시 중구 을지로 65,37.566483,126.985111,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,N,,N,,N,
2274,18987,SK텔레콤 T-타워B5,EV003216,1,2,서울특별시 중구 을지로 65,37.566483,126.985111,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,3,20211100000000.0,,11,N,,N,,N,
2275,18988,SK텔레콤 T-타워B5,EV003216,2,2,서울특별시 중구 을지로 65,37.566483,126.985111,24시간 이용가능/소유주제한에따름,EV,주식회사 에버온,1661-7766,3,20211100000000.0,,11,N,,N,,N,
2276,18992,서울서초_상문고등학교,EV003218,1,2,서울특별시 서초구 명달로 45,37.47975543,127.0039168,"평일 09시~18시 이용가능, 소유주제한에따름",EV,주식회사 에버온,1661-7766,9,20211100000000.0,,11,Y,,N,,N,
2277,18993,서울서초_상문고등학교,EV003218,2,2,서울특별시 서초구 명달로 45,37.47975543,127.0039168,"평일 09시~18시 이용가능, 소유주제한에따름",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,,N,,N,
2278,18994,서울서초_상문고등학교,EV003218,3,2,서울특별시 서초구 명달로 45,37.47975543,127.0039168,"평일 09시~18시 이용가능, 소유주제한에따름",EV,주식회사 에버온,1661-7766,9,20211100000000.0,,11,Y,,N,,N,
2279,18995,서울용산_웅비기업,EV003219,1,2,서울특별시 용산구 한강대로 257,37.54124515,126.9725561,24시간 이용가능,EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,N,,N,,N,
2280,18996,서울용산_웅비기업,EV003219,2,2,서울특별시 용산구 한강대로 257,37.54124515,126.9725561,24시간 이용가능,EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,N,,N,,N,
2281,18997,서울강남_강남파라곤,EV003220,1,2,서울특별시 강남구 학동로 338,37.51654027,127.0401622,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제",EV,주식회사 에버온,1661-7766,3,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2282,18998,서울강남_강남파라곤,EV003220,2,2,서울특별시 강남구 학동로 338,37.51654027,127.0401622,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제",EV,주식회사 에버온,1661-7766,3,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2283,19049,서울마포_상암월드컵파크10단지1004동,EV003245,1,2,서울특별시 마포구 월드컵북로 502-36,37.58576969,126.882569,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2284,19050,서울마포_상암월드컵파크10단지1004동,EV003245,2,2,서울특별시 마포구 월드컵북로 502-36,37.58576969,126.882569,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2285,19051,서울마포_상암월드컵파크10단지1013동,EV003246,1,2,서울특별시 마포구 월드컵북로 502-36,37.58546719,126.8819015,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
2286,19052,서울마포_상암월드컵파크10단지1013동,EV003246,2,2,서울특별시 마포구 월드컵북로 502-36,37.58546719,126.8819015,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
2287,19053,서울마포_상암월드컵파크10단지1010동,EV003247,1,2,서울특별시 마포구 월드컵북로 502-36,37.58431783,126.8813033,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
2288,19054,서울마포_상암월드컵파크10단지1010동,EV003247,2,2,서울특별시 마포구 월드컵북로 502-36,37.58431783,126.8813033,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
2289,19063,서울강서_방화동e편한세상아파트103동,EV003250,1,2,서울특별시 강서구 양천로6길 57,37.56957104,126.8078973,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2290,19064,서울강서_방화동e편한세상아파트103동,EV003250,2,2,서울특별시 강서구 양천로6길 57,37.56957104,126.8078973,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2291,19065,서울강서_방화동e편한세상아파트103동,EV003250,3,2,서울특별시 강서구 양천로6길 57,37.56957104,126.8078973,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2292,19066,서울강서_방화동e편한세상아파트102동,EV003251,1,2,서울특별시 강서구 양천로6길 57,37.57017471,126.8078958,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2293,19067,서울강서_방화동e편한세상아파트102동,EV003251,2,2,서울특별시 강서구 양천로6길 57,37.57017471,126.8078958,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2294,19068,서울강서_방화동e편한세상아파트102동,EV003251,3,2,서울특별시 강서구 양천로6길 57,37.57017471,126.8078958,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2295,19074,서울강남_청담린든그로브,EV003254,1,2,서울특별시 강남구 학동로97길 51,37.52272728,127.0531651,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2296,19075,서울강남_청담린든그로브,EV003254,2,2,서울특별시 강남구 학동로97길 51,37.52272728,127.0531651,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2297,19076,서울강남_청담린든그로브,EV003254,3,2,서울특별시 강남구 학동로97길 51,37.52272728,127.0531651,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2298,19077,서울강남_청담린든그로브,EV003254,4,2,서울특별시 강남구 학동로97길 51,37.52272728,127.0531651,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2299,19078,서울강남_청담린든그로브,EV003254,5,2,서울특별시 강남구 학동로97길 51,37.52272728,127.0531651,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
2300,19079,서울마포_코오롱하늘채아파트A단지,EV003255,1,2,서울특별시 마포구 연남로 52,37.56482028,126.9201571,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,주식회사 에버온,1661-7766,2,20211100000000.0,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
